icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,squawk,spi,position_source,extra_col_0
aaffa2,AAL26   ,United States,1733690101.0,1733690102,-118.5073,34.015,2270.76,False,129.93,96.37,-3.58,,2339.34,3760,False,0
ad3a7f,AAL967  ,United States,1733690084.0,1733690084,-68.814,20.1248,10660.38,False,262.98,122.94,0.0,,11269.98,,False,0
abd90c,SWA3596 ,United States,1733690099.0,1733690100,-95.293,37.6207,10058.4,False,243.94,91.57,0.0,,10157.46,6311,False,0
4bb321,THY4VH  ,Turkey,1733690101.0,1733690101,27.206,40.9131,6659.88,False,183.64,334.8,-5.85,,6766.56,5136,False,0
aaa616,UAL1963 ,United States,1733690101.0,1733690102,-111.5598,40.1722,4495.8,False,145.12,304.31,-11.7,,4549.14,,False,0
ac59aa,UAL1778 ,United States,1733690100.0,1733690100,-87.9254,41.9706,,True,7.72,0.0,,,,0636,False,0
ab1fbb,AAL1222 ,United States,1733690101.0,1733690101,-81.1123,25.273,6560.82,False,225.9,44.72,5.85,,6896.1,3306,False,0
a64c88,JIA5670 ,United States,1733690101.0,1733690101,-77.1145,39.0282,2628.9,False,148.15,42.89,11.05,,2606.04,3653,False,0
a96fd8,N707PD  ,United States,1733690101.0,1733690101,-104.9998,40.6265,2377.44,False,55.15,197.93,0.0,,2339.34,7565,False,0
a15bc3,N187MC  ,United States,1733690100.0,1733690101,-111.2277,35.6153,8534.4,False,160.53,270.92,0.0,,8770.62,,False,0
a70f80,JIA5464 ,United States,1733689859.0,1733689859,-82.2363,29.609,822.96,False,116.03,101.51,-0.33,,891.54,3244,False,0
a9ffac,WWI74   ,United States,1733690102.0,1733690102,-74.7103,40.6823,1257.3,False,132.91,12.75,-0.33,,1173.48,4234,False,0
4601f2,FIN9EJ  ,Finland,1733689813.0,1733690099,25.0634,59.5579,4914.9,False,142.55,1.45,0.0,,5463.54,3711,False,0
a16814,N19ZC   ,United States,1733690101.0,1733690102,-85.7797,33.7877,7231.38,False,95.18,269.38,3.9,,7490.46,1122,False,0
aa1add,SCM75   ,United States,1733689709.0,1733690100,-96.3692,31.9994,3337.56,False,136.05,163.07,0.0,,3390.9,,False,0
4841aa,TRA43K  ,Kingdom of the Netherlands,1733690101.0,1733690101,3.3025,50.6589,9052.56,False,216.88,24.38,-10.73,,8991.6,1000,False,0
aac10d,SKW4771 ,United States,1733690101.0,1733690101,-97.4162,38.0289,4777.74,False,190.32,15.2,11.7,,4762.5,,False,0
aacd71,N7953Z  ,United States,1733690097.0,1733690097,-85.7263,39.4514,1021.08,False,30.47,258.31,-0.65,,967.74,,False,0
a3338c,SKW3978 ,United States,1733690102.0,1733690102,-93.2027,44.7928,2537.46,False,152.78,4.64,0.33,,2430.78,0363,False,0
a75ce8,,United States,,1733690067,,,,False,80.73,165.61,-1.63,,,,False,0
a2b0cd,UAL1575 ,United States,1733689890.0,1733689896,-75.1895,39.8819,198.12,False,76.12,255.12,-4.23,,205.74,1463,False,0
a630a4,N4983U  ,United States,1733690094.0,1733690095,-86.401,33.1437,2072.64,False,81.6,174.94,0.0,,2125.98,,False,0
a95641,N700TK  ,United States,1733690102.0,1733690102,-106.7067,38.0429,8229.6,False,151.98,147.44,0.0,,8397.24,,False,0
4079f7,BAW482P ,United Kingdom,1733690101.0,1733690101,0.97,47.6839,11285.22,False,239.69,165.96,0.0,,11117.58,0553,False,0
a260ed,SWA4379 ,United States,1733690102.0,1733690102,-121.792,37.2938,2918.46,False,135.14,212.72,13.66,,2994.66,1722,False,0
a380f4,XSR325  ,United States,1733690101.0,1733690101,-86.5516,32.8483,6949.44,False,143.62,267.95,10.4,,7208.52,,False,0
abe101,SWA3249 ,United States,1733690102.0,1733690102,-73.3286,42.9929,10972.8,False,173.75,277.31,0.33,,10850.88,7367,True,0
a8496e,FFT2505 ,United States,1733690101.0,1733690102,-81.1862,28.4986,2324.1,False,137.39,181.29,-7.8,,2446.02,2605,False,0
4601f5,FIN3RM  ,Finland,1733690102.0,1733690102,21.5587,60.2164,5189.22,False,154.68,77.91,0.33,,5173.98,2524,False,0
4601f4,FIN4XD  ,Finland,1733690101.0,1733690102,21.1884,60.1615,5791.2,False,153.74,71.26,0.0,,5753.1,5301,False,0
4841c4,MPH9462 ,Kingdom of the Netherlands,1733690102.0,1733690102,20.3371,44.7587,10972.8,False,268.48,320.21,0.0,,10828.02,0526,False,0
4601f3,FIN7016 ,Finland,1733690102.0,1733690102,25.2708,60.8814,7307.58,False,131.84,177.32,0.0,,7239.0,0462,False,0
4601f9,FIN4EL  ,Finland,1733690102.0,1733690102,24.7517,59.9001,2743.2,False,135.94,202.0,-0.33,,2766.06,0402,False,0
abda30,CBC863  ,United States,1733690102.0,1733690102,-122.8474,48.5345,5090.16,False,135.4,172.58,0.33,,5029.2,,False,0
a6a6ca,N528BL  ,United States,1733690101.0,1733690101,-78.824,35.0696,502.92,False,40.41,211.46,-2.6,,502.92,3142,False,0
4066ab,VIR197  ,United Kingdom,1733690101.0,1733690101,-59.9946,13.118,3048.0,False,159.54,268.34,-0.65,,3169.92,,False,0
ac0128,N8727Y  ,United States,1733690102.0,1733690102,-80.9492,31.8503,792.48,False,78.45,26.9,-0.65,,830.58,,False,0
3451ca,RSC26CW ,Spain,1733690102.0,1733690102,-16.6889,28.553,3962.4,False,140.99,103.93,-0.33,,4221.48,4373,False,0
4854cb,TRA32A  ,Kingdom of the Netherlands,1733690102.0,1733690102,-3.7232,40.9868,11590.02,False,224.42,28.33,0.0,,11658.6,6474,False,0
4066b9,EXS5ED  ,United Kingdom,1733690102.0,1733690102,-0.8404,52.1265,3543.3,False,191.4,307.79,-13.98,,3627.12,3563,False,0
4854cf,TRA73V  ,Kingdom of the Netherlands,1733690102.0,1733690102,4.3933,51.612,2331.72,False,135.65,336.06,-8.13,,2392.68,1000,False,0
ac74dd,N901WF  ,United States,1733690101.0,1733690102,-111.3293,34.7914,6926.58,False,196.31,207.98,-8.13,,7101.84,6272,False,0
a380e9,CNS725  ,United States,1733690102.0,1733690102,-77.5083,41.525,9144.0,False,129.96,211.24,0.0,,9220.2,7001,False,0
3451d3,VLG86XU ,Spain,1733690101.0,1733690101,1.0946,42.9265,10980.42,False,218.13,359.59,0.0,,10828.02,1460,False,0
a6a6e4,N528CM  ,United States,1733690101.0,1733690101,-118.6688,34.3047,1790.7,False,94.04,143.0,-6.18,,1821.18,1200,False,0
a03510,EJA112  ,United States,1733690101.0,1733690101,-78.7474,35.9051,335.28,False,58.93,225.0,-2.93,,335.28,3355,False,0
ae04a8,OTIS39  ,United States,1733690101.0,1733690101,-81.7417,30.1285,723.9,False,91.82,172.6,-4.55,,845.82,,False,0
4601fb,FIN7RC  ,Finland,1733690102.0,1733690102,20.4698,60.0293,7010.4,False,154.62,69.76,0.0,,6979.92,0251,False,0
4601fa,FIN840  ,Finland,1733690102.0,1733690102,24.7172,60.2283,716.28,False,88.83,47.35,-5.2,,822.96,6017,False,0
a70330,N551AP  ,United States,1733690057.0,1733690057,-80.1143,27.0025,1005.84,False,47.7,163.72,0.98,,1066.8,,False,0
a1e069,N22TZ   ,United States,1733690102.0,1733690102,-98.9662,29.7533,777.24,False,67.38,165.86,0.0,,769.62,,False,0
a7c6b9,N60US   ,United States,1733690101.0,1733690101,-96.5842,28.6844,8061.96,False,208.58,47.1,6.5,,8412.48,,False,0
acbdc8,N92WC   ,United States,1733690102.0,1733690102,-94.9669,36.2791,6979.92,False,176.2,5.36,0.0,,7063.74,0573,False,0
ac74f9,EDV5146 ,United States,1733690102.0,1733690102,-82.3095,43.0427,6400.8,False,239.97,72.15,-0.33,,6400.8,,False,0
a403df,AAL2038 ,United States,1733690100.0,1733690100,-92.8304,30.4571,10972.8,False,193.03,296.09,0.0,,11430.0,5747,False,0
adddd5,AAL2428 ,United States,1733690098.0,1733690098,-122.3836,37.6107,,True,7.72,208.12,,,,3062,False,0
a7c6f6,N60XC   ,United States,1733690102.0,1733690102,-114.7279,35.8968,5105.4,False,201.2,88.68,12.35,,5257.8,3667,False,0
a68c82,SCX3029 ,United States,1733690101.0,1733690101,-89.0719,36.8416,7315.2,False,206.29,313.89,0.0,,7482.84,3443,False,0
4079cd,GVEVE   ,United Kingdom,1733689971.0,1733690096,14.4709,35.8602,,True,0.0,323.44,,,,,False,0
02010d,MAC125  ,Morocco,1733690102.0,1733690102,-0.8287,45.1451,11590.02,False,225.82,28.43,0.0,,11452.86,1000,False,0
a883d0,N648JW  ,United States,1733690102.0,1733690102,-80.1367,27.4382,3886.2,False,156.95,178.69,0.0,,4061.46,3012,False,0
aa7d5d,UAL3926 ,United States,1733690101.0,1733690101,-94.7707,41.3256,11582.4,False,228.74,265.1,0.0,,11704.32,6536,False,0
4bab2e,THY20N  ,Turkey,1733689868.0,1733689868,28.7049,41.3883,601.98,False,76.67,178.85,-4.23,,670.56,4527,False,0
4bab2d,THY1HY  ,Turkey,1733690102.0,1733690102,27.2081,40.1147,9547.86,False,254.35,35.2,-5.2,,9677.4,2007,False,0
a81018,N6189Q  ,United States,1733690102.0,1733690102,-74.6923,39.6644,1714.5,False,43.42,13.71,0.0,,1645.92,,False,0
a7acd6,LXJ594  ,United States,1733690102.0,1733690102,-85.6357,30.9505,13716.0,False,260.52,104.17,0.0,,14150.34,2373,False,0
4841a9,TRA86U  ,Kingdom of the Netherlands,1733690101.0,1733690102,15.6889,45.8371,11582.4,False,249.41,323.56,0.33,,11430.0,5524,False,0
4079d0,CFE779  ,United Kingdom,1733690102.0,1733690102,4.5002,52.2202,853.44,False,92.92,131.63,-5.2,,937.26,6254,False,0
4841a8,TRA5862 ,Kingdom of the Netherlands,1733690102.0,1733690102,9.3875,53.2,10012.68,False,245.61,200.22,-9.75,,9974.58,3525,False,0
a8365b,N6280P  ,United States,1733690102.0,1733690102,-98.289,47.3284,2263.14,False,101.87,113.2,0.0,,2057.4,,False,0
ac1466,DAL1454 ,United States,1733690101.0,1733690101,-81.1164,40.9529,10058.4,False,255.77,148.74,0.0,,10180.32,4160,False,0
c00bec,WEN3522 ,Canada,1733689894.0,1733689894,-114.0156,51.1325,,True,0.0,59.06,,,,,False,0
a69f9d,JIA5166 ,United States,1733690092.0,1733690093,-80.593,33.2059,3284.22,False,197.39,112.69,-0.98,,3383.28,6563,False,0
020113,RAM751P ,Morocco,1733690102.0,1733690102,0.6304,45.3868,11277.6,False,248.3,212.74,-0.33,,11102.34,7664,False,0
c0756b,CGSMC   ,Canada,1733690101.0,1733690102,-80.0717,43.8593,861.06,False,63.45,318.95,-0.65,,777.24,5534,False,0
a2bcfc,N276CD  ,United States,1733690101.0,1733690101,-82.5657,34.789,3307.08,False,95.19,49.16,0.0,,3398.52,,False,0
4bab47,THY8PY  ,Turkey,1733690101.0,1733690101,28.7255,41.3745,518.16,False,73.06,179.19,-4.23,,922.02,6022,False,0
a32044,N300KS  ,United States,1733690101.0,1733690102,-86.5813,35.5454,4648.2,False,185.9,156.34,9.1,,4777.74,1355,False,0
020110,RAM831F ,Morocco,1733690102.0,1733690102,1.6775,47.251,11277.6,False,245.98,198.28,0.0,,11087.1,7101,False,0
4841a6,KLM49W  ,Kingdom of the Netherlands,1733690102.0,1733690102,1.6916,51.7657,8534.4,False,248.68,249.92,0.65,,8503.92,6261,False,0
4bab46,THY6949 ,Turkey,1733690102.0,1733690102,29.0302,40.7687,1051.56,False,117.24,50.16,-3.25,,1112.52,,False,0
ad7ab8,JBU619  ,United States,1733690087.0,1733690092,-117.2028,32.7323,,True,0.0,199.69,,,,3403,False,0
a81000,UAL1720 ,United States,1733690102.0,1733690102,-78.7133,36.9445,10668.0,False,246.51,54.68,-0.33,,10866.12,7342,False,0
a56c9f,LXJ449  ,United States,1733689898.0,1733689907,-123.1602,49.1812,,True,0.0,315.0,,,,,False,0
a81001,UAL1440 ,United States,1733690101.0,1733690102,-81.1731,28.2533,10668.0,False,221.48,352.66,0.0,,11186.16,3574,False,0
a0480b,AAL1721 ,United States,1733690059.0,1733690059,-77.0389,38.8423,,True,3.86,177.19,,,,,False,0
a83667,N62801  ,United States,1733690101.0,1733690102,-105.993,35.3677,4602.48,False,93.63,179.37,1.3,,4709.16,,False,0
a81005,UAL714  ,United States,1733690101.0,1733690102,-102.3858,38.1881,10668.0,False,258.07,73.91,0.0,,10843.26,7234,False,0
ac0143,SWA3414 ,United States,1733689883.0,1733689889,-115.1564,36.078,,True,4.12,270.0,,,,,False,0
e4986e,PSJAQ   ,Brazil,1733690101.0,1733690102,-46.6034,-23.5779,982.98,False,62.93,261.54,0.0,,1021.08,,False,0
a81006,UAL1349 ,United States,1733690101.0,1733690101,-78.6954,36.3573,8633.46,False,241.95,28.58,-5.2,,8839.2,1512,False,0
a2c3cf,N2777E  ,United States,1733690100.0,1733690101,-117.6282,33.8945,365.76,False,43.05,194.53,1.63,,358.14,1200,False,0
a87cbb,NKS502  ,United States,1733690102.0,1733690102,-74.7205,38.7034,10972.8,False,220.15,221.4,0.0,,11109.96,3510,False,0
c012bd,WJA1697 ,Canada,1733690101.0,1733690102,-120.4274,35.3589,10363.2,False,214.21,323.1,0.0,,10645.14,5033,False,0
a4798f,FFT4987 ,United States,1733690102.0,1733690102,-122.3173,47.5245,419.1,False,71.51,180.0,-3.25,,472.44,,False,0
a776b1,N580JA  ,United States,1733690099.0,1733690099,-81.6084,28.704,220.98,False,45.39,113.37,-0.65,,266.7,,False,0
a82f27,N6262B  ,United States,1733690102.0,1733690102,-98.3847,40.5533,1181.1,False,69.43,30.75,1.63,,1051.56,,False,0
a4c96c,JBU34   ,United States,1733690102.0,1733690102,-71.0147,42.3587,,True,7.72,281.25,,,,2403,False,0
acfa3d,SWA459  ,United States,1733690101.0,1733690101,-101.9659,34.3333,9448.8,False,248.67,92.25,0.0,,9639.3,,False,0
aa974f,SWA4830 ,United States,1733690102.0,1733690102,-117.4458,34.4405,7894.32,False,235.34,52.1,14.31,,8138.16,5170,False,0
400683,BAW7W   ,United Kingdom,1733690101.0,1733690101,-76.9695,39.8037,4091.94,False,170.2,238.47,-6.18,,4091.94,0773,False,0
aa2de1,N755P   ,United States,1733690102.0,1733690102,-73.9158,40.0211,1257.3,False,82.83,292.26,-0.33,,1181.1,7007,False,0
c025a8,HRT878  ,Canada,1733690101.0,1733690102,-79.5062,43.7377,769.62,False,83.34,226.75,-4.88,,685.8,1047,False,0
a2be06,AAY3490 ,United States,1733690102.0,1733690102,-83.376,32.5987,11590.02,False,231.92,195.7,0.0,,12001.5,1363,False,0
a536e4,N787RJ  ,United States,1733690102.0,1733690102,-87.6216,37.4673,6400.8,False,150.56,61.42,-0.33,,6530.34,,False,0
ad212a,EJA945  ,United States,1733690102.0,1733690102,-115.2791,36.098,3086.1,False,141.19,234.34,20.16,,3162.3,6640,False,0
aaba83,N7901C  ,United States,1733690102.0,1733690102,-118.4922,34.3055,853.44,False,40.96,122.69,-3.9,,876.3,4012,False,0
738285,ISR342  ,Israel,1733690030.0,1733690030,16.2496,40.1502,10675.62,False,252.99,118.55,-0.33,,10568.94,1223,False,0
477d41,TRUCK50 ,Hungary,1733689933.0,1733689933,19.2418,47.4298,,True,2.06,171.56,,,,,False,0
a6dc08,JIA5575 ,United States,1733690101.0,1733690101,-75.6412,38.9848,4892.04,False,180.61,222.46,-0.33,,4930.14,,False,0
acfa52,EDV4908 ,United States,1733690099.0,1733690102,-84.4313,33.6412,,True,0.06,168.75,,,,,False,0
a6a6b7,ASA1172 ,United States,1733690101.0,1733690102,-120.7399,37.8097,11277.6,False,231.14,170.39,0.0,,11468.1,,False,0
738289,ISR726  ,Israel,1733690101.0,1733690101,20.4708,47.0349,7612.38,False,210.06,137.28,5.85,,7574.28,4250,False,0
738288,ISR891  ,Israel,1733690102.0,1733690102,44.9559,41.6721,,True,4.89,42.19,,,,5142,False,0
adddda,DAL1537 ,United States,1733690102.0,1733690102,-87.0687,39.4398,10058.4,False,255.39,44.18,0.33,,10256.52,3200,False,0
aa9758,N7815V  ,United States,1733690098.0,1733690098,-80.8092,28.5617,1592.58,False,66.72,342.96,0.0,,1661.16,1200,False,0
738286,ISR724  ,Israel,1733690101.0,1733690101,31.1849,35.6473,11277.6,False,242.41,143.54,-0.33,,11498.58,5556,False,0
a5d623,UAL724  ,United States,1733690101.0,1733690101,-103.3187,38.2527,9784.08,False,218.71,331.33,-10.73,,9966.96,2535,False,0
c038ca,ACA303  ,Canada,1733689907.0,1733689907,-123.1819,49.1961,,True,1.8,180.0,,,,,False,0
a69f49,ASA106  ,United States,1733690102.0,1733690102,-123.6859,48.436,9144.0,False,195.16,329.24,0.0,,8923.02,6626,False,0
c038cc,ACA945  ,Canada,1733690086.0,1733690086,-68.6196,18.9761,4000.5,False,192.08,314.35,5.85,,4175.76,,False,0
a4af72,N4003R  ,United States,1733689919.0,1733689919,-88.3922,42.718,762.0,False,61.43,116.35,-3.9,,662.94,,False,0
4bb28e,THY9AW  ,Turkey,1733690101.0,1733690102,23.4107,42.7942,10668.0,False,238.44,111.92,0.0,,10668.0,0431,False,0
a69f4c,VAR526  ,United States,1733689887.0,1733689887,-112.373,33.4239,259.08,False,13.38,39.38,,,,,False,0
a5bc22,N469ME  ,United States,1733690101.0,1733690101,-117.3928,33.5294,3169.92,False,98.61,279.61,-2.6,,3268.98,1200,False,0
c038c8,ACA7    ,Canada,1733690085.0,1733690088,-123.1615,49.1848,,True,0.13,255.94,,,,,False,0
c8280b,ZKIPE   ,New Zealand,1733690101.0,1733690101,172.328,-43.4628,274.32,False,14.56,212.01,1.95,,160.02,,False,0
ac0170,N87290  ,United States,1733690101.0,1733690101,-84.4706,43.4407,2141.22,False,104.65,148.26,0.33,,2049.78,,False,0
a76fc0,N5789M  ,United States,1733690102.0,1733690102,-83.1231,34.8464,1615.44,False,78.51,52.45,-1.3,,1668.78,,False,0
a5cf3f,UAL2159 ,United States,1733690101.0,1733690102,-99.1098,38.6186,9144.0,False,227.61,277.14,0.0,,9265.92,2370,False,0
aa9748,CXK592  ,United States,1733690102.0,1733690102,-115.1746,36.2175,853.44,False,44.43,132.18,2.28,,861.06,1200,False,0
ad1a4e,SWA1728 ,United States,1733690096.0,1733690101,-96.266,32.434,3025.14,False,145.37,273.65,-1.63,,3063.24,2253,False,0
a082b8,N132B   ,United States,1733690101.0,1733690102,-93.9856,44.3617,3627.12,False,89.04,153.58,0.0,,3520.44,7544,False,0
a4405f,,United States,1733689964.0,1733690080,-77.4403,38.951,,True,8.75,281.25,,,,,False,0
a1b81d,N21KU   ,United States,1733690094.0,1733690095,-98.6871,31.131,1859.28,False,72.43,196.5,0.0,,1836.42,,False,0
ab19a7,EJA814  ,United States,1733690101.0,1733690101,-101.4783,39.5212,13106.4,False,214.58,264.22,0.0,,13205.46,1507,False,0
c82817,GBA442  ,New Zealand,1733690101.0,1733690102,175.2222,-36.7973,1615.44,False,73.48,225.57,-1.95,,1684.02,,False,0
ad94ee,N9740W  ,United States,1733689923.0,1733689926,-87.6572,41.3776,411.48,False,36.53,270.81,-3.58,,327.66,,False,0
a3dcf1,N348VR  ,United States,1733690101.0,1733690101,-81.6813,35.3197,1630.68,False,49.52,29.23,0.0,,1638.3,,False,0
a96907,VXP691  ,United States,1733690102.0,1733690102,-75.3919,38.105,12192.0,False,209.72,217.83,0.0,,12313.92,3374,False,0
c82835,ANZ820M ,New Zealand,1733690100.0,1733690101,175.001,-39.6401,4572.0,False,134.11,4.18,0.0,,4663.44,,False,0
a69f70,N526CF  ,United States,1733690101.0,1733690102,-96.1374,36.398,4610.1,False,212.19,329.39,0.0,,4610.1,,False,0
c82836,ANZ704M ,New Zealand,1733690102.0,1733690102,170.0821,-45.2064,6705.6,False,158.62,44.21,0.0,,6522.72,,False,0
c08866,POE572  ,Canada,1733690101.0,1733690101,-78.687,28.539,10668.0,False,220.37,6.03,0.33,,11140.44,1327,False,0
44cdcf,BEL72R  ,Belgium,1733690101.0,1733690101,6.1471,46.265,1165.86,False,80.39,45.26,13.98,,1150.62,,False,0
44cdce,BEL9LT  ,Belgium,1733690102.0,1733690102,8.197,50.1582,10668.0,False,211.74,103.63,0.0,,10538.46,1000,False,0
c08864,POE544  ,Canada,1733690102.0,1733690102,-80.9297,33.7602,11277.6,False,205.11,8.8,-0.33,,11597.64,7220,False,0
c08861,POE551  ,Canada,1733690099.0,1733690101,-80.71,37.0789,12192.0,False,234.04,185.3,0.0,,12390.12,6352,False,0
44cdcc,BEL18A  ,Belgium,1733690101.0,1733690102,3.0569,51.2847,6865.62,False,228.29,289.62,7.15,,6865.62,4413,False,0
a6f637,LXJ548  ,United States,1733690102.0,1733690102,-86.6311,33.1693,12748.26,False,172.3,250.65,2.93,,13121.64,7230,False,0
490d03,NJE436C ,Portugal,1733690101.0,1733690101,10.2238,51.5627,12184.38,False,245.78,274.92,0.33,,12085.32,6602,False,0
a69f5c,N526BL  ,United States,1733690101.0,1733690101,-83.9488,42.608,1066.8,False,62.76,90.0,0.0,,975.36,,False,0
ac0184,N873AJ  ,United States,1733690102.0,1733690102,-80.9653,41.9927,7620.0,False,168.91,87.38,0.0,,7680.96,6254,False,0
a88fbc,N65045  ,United States,1733690102.0,1733690102,-93.924,44.9033,1005.84,False,47.16,103.88,0.33,,845.82,,False,0
7585e8,,Philippines,,1733689940,,,,False,0.51,118.12,,,,,False,0
a5d648,UAL1806 ,United States,1733690102.0,1733690102,-78.9765,36.7953,10668.0,False,243.94,54.7,0.33,,10873.74,2543,False,0
a5cf4e,N4735H  ,United States,1733690102.0,1733690102,-71.1569,42.1596,441.96,False,32.23,331.39,-1.63,,350.52,1200,False,0
a68c33,N52062  ,United States,1733690100.0,1733690100,-87.4688,41.546,518.16,False,38.4,219.02,0.65,,434.34,,False,0
896ecc,GO2     ,United Arab Emirates,1733689924.0,1733689924,55.3542,25.2647,,True,7.72,118.12,,,,,False,0
c82827,PLC3    ,New Zealand,1733690101.0,1733690101,174.9132,-36.9248,396.24,False,8.75,241.93,-0.65,,434.34,,False,0
c08857,POE307  ,Canada,1733690101.0,1733690101,-96.1621,49.6678,11582.4,False,183.51,277.09,0.33,,11292.84,,False,0
4bb26e,THY150  ,Turkey,1733690101.0,1733690101,48.3827,28.9404,8191.5,False,219.73,181.34,-5.2,,8625.84,,False,0
c01ebb,FLE2610 ,Canada,1733690102.0,1733690102,-82.0451,33.9151,11582.4,False,228.33,190.78,0.33,,11925.3,2251,False,0
a5c31b,SWA5253 ,United States,1733690101.0,1733690101,-104.5108,39.5565,3147.06,False,129.95,322.72,-2.6,,3139.44,2122,False,0
896ee5,TG57    ,United Arab Emirates,1733689991.0,1733689991,55.3614,25.2492,,True,3.09,112.5,,,,,False,0
aaba9a,UAL6    ,United States,1733690101.0,1733690101,-95.596,30.2094,3314.7,False,152.29,140.07,-6.5,,3421.38,7420,False,0
4bb279,THY9ET  ,Turkey,1733690102.0,1733690102,25.4332,42.7772,10058.4,False,225.24,136.39,0.33,,10081.26,4616,False,0
c0884e,POE372  ,Canada,1733690102.0,1733690102,-78.0706,46.868,11887.2,False,278.47,111.68,-0.33,,11582.4,,False,0
a9e168,N736AU  ,United States,1733690102.0,1733690102,-78.4175,35.8269,403.86,False,42.82,331.28,3.25,,403.86,1200,False,0
4bb284,THY4EZ  ,Turkey,1733690102.0,1733690102,27.9543,41.5314,3048.0,False,118.36,181.49,-0.33,,3101.34,6436,False,0
4bb282,THY8WJ  ,Turkey,1733690102.0,1733690102,28.7118,42.1321,6362.7,False,186.31,141.39,-9.1,,6469.38,6006,False,0
a8f9a3,EDV5406 ,United States,1733689817.0,1733689867,-85.5284,42.9328,472.44,False,71.81,171.35,-3.9,,457.2,7331,False,0
acb1cb,N917MM  ,United States,1733690091.0,1733690091,-71.2941,42.4612,,True,0.06,216.56,,,,1200,False,0
4bb283,THY6TW  ,Turkey,1733690101.0,1733690101,48.758,29.4209,10668.0,False,239.73,153.22,0.33,,11178.54,,False,0
acb1e2,NKS2074 ,United States,1733690102.0,1733690102,-99.7206,36.2306,11277.6,False,239.59,85.07,-0.33,,11430.0,,False,0
a96920,N705WL  ,United States,1733690102.0,1733690102,-82.7154,27.4011,12192.0,False,197.51,286.03,0.33,,12771.12,6077,False,0
a76fe9,ASA1296 ,United States,1733690102.0,1733690102,-119.9932,39.6181,11277.6,False,237.1,166.96,0.0,,11407.14,,False,0
c00ba7,JZA879  ,Canada,1733689927.0,1733689941,-79.6085,43.6784,198.12,True,7.46,315.0,,,,7115,False,0
