temperature,humidity,wind_speed,latitude,latitude,longitude,longitude
22.99,26,2.06,37.1238,34.0522,-121.6133,-118.2437
20.2,40,1.79,-23.1024,40.7128,-47.4331,-74.006
20.2,40,1.79,45.6856,40.7128,-73.9312,-74.006
20.2,40,1.79,27.4871,40.7128,-80.8114,-74.006
20.2,40,1.79,43.2909,40.7128,10.0121,-74.006
20.2,40,1.79,45.6199,40.7128,-5.0309,-74.006
20.2,40,1.79,40.6296,40.7128,-73.7281,-74.006
20.2,40,1.79,39.15,40.7128,-76.6859,-74.006
22.99,26,2.06,-34.8919,34.0522,137.1847,-118.2437
20.2,40,1.79,47.9986,40.7128,4.4322,-74.006
20.2,40,1.79,44.0062,40.7128,15.9882,-74.006
19.66,40,4.12,41.6353,41.8781,-87.6282,-87.6298
20.2,40,1.79,39.1333,40.7128,28.3574,-74.006
19.66,40,4.12,40.3088,41.8781,-83.9478,-87.6298
20.2,40,1.79,12.9843,40.7128,80.1533,-74.006
20.2,40,1.79,22.8503,40.7128,91.0943,-74.006
20.2,40,1.79,46.5663,40.7128,-74.6623,-74.006
20.2,40,1.79,49.4976,40.7128,11.3001,-74.006
20.2,40,1.79,40.7324,40.7128,29.8211,-74.006
20.2,40,1.79,28.483,40.7128,77.6489,-74.006
19.66,40,4.12,33.9255,41.8781,-84.2697,-87.6298
20.2,40,1.79,40.305,40.7128,-75.7446,-74.006
22.99,26,2.06,48.0991,34.0522,-120.626,-118.2437
19.66,40,4.12,44.3942,41.8781,-97.1948,-87.6298
19.66,40,4.12,41.7336,41.8781,-93.4309,-87.6298
20.2,40,1.79,47.6793,40.7128,-70.875,-74.006
19.66,40,4.12,46.2941,41.8781,-89.5825,-87.6298
20.2,40,1.79,43.355,40.7128,6.7037,-74.006
20.2,40,1.79,44.656,40.7128,13.1536,-74.006
20.2,40,1.79,35.8149,40.7128,-78.4922,-74.006
22.99,26,2.06,46.1943,34.0522,-113.1561,-118.2437
20.2,40,1.79,33.8924,40.7128,24.5654,-74.006
19.66,40,4.12,39.7339,41.8781,-89.969,-87.6298
20.2,40,1.79,51.1181,40.7128,6.9516,-74.006
19.66,40,4.12,38.5203,41.8781,-90.4224,-87.6298
19.66,40,4.12,43.0098,41.8781,-93.1666,-87.6298
22.99,26,2.06,20.1683,34.0522,110.1317,-118.2437
22.99,26,2.06,37.4171,34.0522,-120.8725,-118.2437
22.99,26,2.06,39.0368,34.0522,-120.1788,-118.2437
19.66,40,4.12,34.1228,41.8781,-90.6438,-87.6298
20.2,40,1.79,38.7946,40.7128,30.7928,-74.006
20.2,40,1.79,38.5797,40.7128,-78.3522,-74.006
22.99,26,2.06,36.7247,34.0522,-105.9625,-118.2437
20.2,40,1.79,52.2828,40.7128,16.2395,-74.006
20.2,40,1.79,34.6512,40.7128,-77.9322,-74.006
20.2,40,1.79,36.2682,40.7128,17.5517,-74.006
19.66,40,4.12,27.9795,41.8781,-85.5743,-87.6298
22.99,26,2.06,10.7713,34.0522,99.792,-118.2437
19.66,40,4.12,33.0091,41.8781,-86.2731,-87.6298
20.2,40,1.79,43.9192,40.7128,-78.885,-74.006
20.2,40,1.79,43.0573,40.7128,-75.8216,-74.006
20.2,40,1.79,47.2899,40.7128,7.9989,-74.006
20.2,40,1.79,38.3558,40.7128,14.9077,-74.006
20.2,40,1.79,41.1941,40.7128,25.0925,-74.006
20.2,40,1.79,49.8851,40.7128,1.8232,-74.006
19.66,40,4.12,30.5749,41.8781,-97.9667,-87.6298
22.99,26,2.06,37.399,34.0522,-106.4711,-118.2437
20.2,40,1.79,40.9614,40.7128,-74.1848,-74.006
22.99,26,2.06,13.6535,34.0522,100.751,-118.2437
19.66,40,4.12,36.5938,41.8781,-82.8935,-87.6298
19.66,40,4.12,45.6722,41.8781,-103.7736,-87.6298
20.2,40,1.79,29.1751,40.7128,-81.3629,-74.006
20.2,40,1.79,28.0889,40.7128,-80.614,-74.006
19.66,40,4.12,32.7339,41.8781,-97.5233,-87.6298
19.66,40,4.12,35.2499,41.8781,-101.61,-87.6298
20.2,40,1.79,41.2144,40.7128,-73.0859,-74.006
19.66,40,4.12,40.5883,41.8781,-104.1561,-87.6298
20.2,40,1.79,45.9545,40.7128,24.284,-74.006
19.66,40,4.12,41.0543,41.8781,-88.3385,-87.6298
20.2,40,1.79,46.3818,40.7128,6.321,-74.006
19.66,40,4.12,36.2254,41.8781,-87.2385,-87.6298
19.66,40,4.12,42.0028,41.8781,-87.8913,-87.6298
19.66,40,4.12,30.0873,41.8781,-90.7126,-87.6298
22.99,26,2.06,41.0311,34.0522,-112.5425,-118.2437
22.99,26,2.06,31.9939,34.0522,-111.2337,-118.2437
19.66,40,4.12,39.5528,41.8781,-84.6428,-87.6298
20.2,40,1.79,37.7821,40.7128,17.8951,-74.006
20.2,40,1.79,57.0405,40.7128,0.8527,-74.006
20.2,40,1.79,40.4394,40.7128,20.2243,-74.006
20.2,40,1.79,48.6132,40.7128,10.1213,-74.006
22.99,26,2.06,31.5846,34.0522,-104.8956,-118.2437
20.2,40,1.79,30.3729,40.7128,-81.4861,-74.006
19.66,40,4.12,40.4322,41.8781,-87.5986,-87.6298
22.99,26,2.06,47.7919,34.0522,-122.1842,-118.2437
20.2,40,1.79,25.8024,40.7128,-80.2379,-74.006
20.2,40,1.79,40.6849,40.7128,29.702,-74.006
20.2,40,1.79,48.5278,40.7128,17.3792,-74.006
20.2,40,1.79,52.1326,40.7128,-0.0584,-74.006
19.66,40,4.12,34.8611,41.8781,-98.6387,-87.6298
20.2,40,1.79,40.1782,40.7128,-76.1682,-74.006
22.99,26,2.06,33.4675,34.0522,-111.9652,-118.2437
20.2,40,1.79,44.6946,40.7128,5.1038,-74.006
20.2,40,1.79,47.3377,40.7128,8.9696,-74.006
20.2,40,1.79,49.1947,40.7128,-2.6553,-74.006
22.99,26,2.06,32.4294,34.0522,-107.0739,-118.2437
19.66,40,4.12,37.2437,41.8781,-89.0847,-87.6298
19.66,40,4.12,40.9277,41.8781,-89.6218,-87.6298
20.2,40,1.79,40.5902,40.7128,7.8376,-74.006
19.66,40,4.12,39.186,41.8781,-101.6558,-87.6298
20.2,40,1.79,39.2836,40.7128,23.6598,-74.006
20.2,40,1.79,52.4466,40.7128,5.9104,-74.006
19.66,40,4.12,34.428,41.8781,-83.6803,-87.6298
22.99,26,2.06,37.4578,34.0522,-122.1129,-118.2437
20.2,40,1.79,39.9175,40.7128,11.7798,-74.006
19.66,40,4.12,43.314,41.8781,-88.7013,-87.6298
20.2,40,1.79,41.9268,40.7128,-70.7019,-74.006
19.66,40,4.12,42.7235,41.8781,-85.8468,-87.6298
19.66,40,4.12,30.1881,41.8781,-97.6606,-87.6298
22.99,26,2.06,34.4872,34.0522,-106.0732,-118.2437
19.66,40,4.12,35.7421,41.8781,-83.0919,-87.6298
19.66,40,4.12,40.3875,41.8781,-89.9646,-87.6298
20.2,40,1.79,40.0727,40.7128,-75.0032,-74.006
19.66,40,4.12,31.5426,41.8781,-99.9274,-87.6298
20.2,40,1.79,49.2522,40.7128,9.7838,-74.006
20.2,40,1.79,51.1332,40.7128,3.609,-74.006
19.66,40,4.12,32.84,41.8781,-96.4753,-87.6298
20.2,40,1.79,28.9804,40.7128,-81.8131,-74.006
22.99,26,2.06,40.6198,34.0522,-111.9957,-118.2437
19.66,40,4.12,30.5183,41.8781,-94.5296,-87.6298
22.99,26,2.06,37.6102,34.0522,-122.3886,-118.2437
20.2,40,1.79,39.5476,40.7128,-75.7269,-74.006
20.2,40,1.79,37.5853,40.7128,-75.5807,-74.006
19.66,40,4.12,42.8671,41.8781,-99.8499,-87.6298
19.66,40,4.12,36.9408,41.8781,-98.5715,-87.6298
20.2,40,1.79,45.1308,40.7128,16.4401,-74.006
20.2,40,1.79,46.8845,40.7128,16.5254,-74.006
22.99,26,2.06,33.1984,34.0522,-116.5602,-118.2437
22.99,26,2.06,40.0385,34.0522,-111.8561,-118.2437
22.99,26,2.06,34.7171,34.0522,-111.2107,-118.2437
20.2,40,1.79,41.2723,40.7128,-70.0878,-74.006
20.2,40,1.79,40.2494,40.7128,-73.8268,-74.006
19.66,40,4.12,27.4105,41.8781,-82.5723,-87.6298
22.99,26,2.06,47.3125,34.0522,-122.288,-118.2437
22.99,26,2.06,33.7641,34.0522,-112.5008,-118.2437
22.99,26,2.06,44.1895,34.0522,-123.0478,-118.2437
20.2,40,1.79,50.8482,40.7128,10.0485,-74.006
19.66,40,4.12,39.6005,41.8781,-84.8634,-87.6298
20.2,40,1.79,37.0134,40.7128,-7.9587,-74.006
19.66,40,4.12,30.7349,41.8781,-83.9813,-87.6298
19.66,40,4.12,36.8895,41.8781,-93.687,-87.6298
20.2,40,1.79,42.1913,40.7128,2.1192,-74.006
19.66,40,4.12,43.3345,41.8781,-90.3008,-87.6298
20.2,40,1.79,47.0023,40.7128,14.9508,-74.006
19.66,40,4.12,19.506,41.8781,-96.8218,-87.6298
22.99,26,2.06,35.6577,34.0522,-114.8747,-118.2437
19.66,40,4.12,41.0899,41.8781,-83.7397,-87.6298
22.99,26,2.06,52.7379,34.0522,-113.9545,-118.2437
20.2,40,1.79,37.6248,40.7128,-7.58,-74.006
19.66,40,4.12,33.0064,41.8781,-97.3218,-87.6298
20.2,40,1.79,47.4059,40.7128,9.7398,-74.006
20.2,40,1.79,28.594,40.7128,-81.7103,-74.006
20.2,40,1.79,43.1188,40.7128,-77.6624,-74.006
20.2,40,1.79,50.1078,40.7128,19.9008,-74.006
20.2,40,1.79,28.0732,40.7128,-82.2257,-74.006
22.99,26,2.06,33.3189,34.0522,-111.6743,-118.2437
19.66,40,4.12,33.6374,41.8781,-84.429,-87.6298
20.2,40,1.79,28.798,40.7128,-81.3211,-74.006
20.2,40,1.79,47.5062,40.7128,14.7849,-74.006
19.66,40,4.12,50.2233,41.8781,-105.393,-87.6298
20.2,40,1.79,-12.7543,40.7128,-76.8389,-74.006
22.99,26,2.06,51.1339,34.0522,-114.0247,-118.2437
19.66,40,4.12,32.7671,41.8781,-97.3809,-87.6298
20.2,40,1.79,42.3075,40.7128,1.5333,-74.006
20.2,40,1.79,43.5082,40.7128,7.4119,-74.006
22.99,26,2.06,47.0232,34.0522,-116.8902,-118.2437
22.99,26,2.06,32.7482,34.0522,-110.5866,-118.2437
20.2,40,1.79,51.684,40.7128,-7.7047,-74.006
20.2,40,1.79,28.1103,40.7128,-80.6762,-74.006
19.66,40,4.12,41.3429,41.8781,-92.3395,-87.6298
19.66,40,4.12,46.3011,41.8781,-95.1162,-87.6298
20.2,40,1.79,39.5635,40.7128,-75.2249,-74.006
20.2,40,1.79,45.6572,40.7128,4.9296,-74.006
22.99,26,2.06,14.9305,34.0522,103.4616,-118.2437
20.2,40,1.79,42.7244,40.7128,-71.3139,-74.006
19.66,40,4.12,44.4559,41.8781,-90.7925,-87.6298
19.66,40,4.12,35.667,41.8781,-83.6744,-87.6298
19.66,40,4.12,34.1629,41.8781,-84.261,-87.6298
20.2,40,1.79,48.5344,40.7128,3.4273,-74.006
22.99,26,2.06,43.1073,34.0522,-107.3617,-118.2437
19.66,40,4.12,41.6419,41.8781,-96.5931,-87.6298
20.2,40,1.79,37.7179,40.7128,-75.6603,-74.006
20.2,40,1.79,27.4943,40.7128,76.1678,-74.006
22.99,26,2.06,38.041,34.0522,-121.735,-118.2437
22.99,26,2.06,33.6843,34.0522,-117.6968,-118.2437
20.2,40,1.79,24.7885,40.7128,87.703,-74.006
19.66,40,4.12,42.2064,41.8781,-81.1483,-87.6298
20.2,40,1.79,40.5791,40.7128,36.353,-74.006
19.66,40,4.12,35.9447,41.8781,-85.1131,-87.6298
19.66,40,4.12,31.4705,41.8781,-93.1303,-87.6298
20.2,40,1.79,52.1028,40.7128,-4.0267,-74.006
20.2,40,1.79,50.8255,40.7128,-0.748,-74.006
20.2,40,1.79,29.3913,40.7128,-81.2212,-74.006
19.66,40,4.12,38.9606,41.8781,-93.2646,-87.6298
20.2,40,1.79,28.0179,40.7128,76.7149,-74.006
20.2,40,1.79,42.8145,40.7128,25.8975,-74.006
19.66,40,4.12,39.5554,41.8781,-87.1043,-87.6298
22.99,26,2.06,37.6859,34.0522,-119.383,-118.2437
20.2,40,1.79,38.7066,40.7128,-9.1768,-74.006
19.66,40,4.12,43.7922,41.8781,-105.5998,-87.6298
22.99,26,2.06,40.2343,34.0522,-111.734,-118.2437
20.2,40,1.79,36.3117,40.7128,-80.1659,-74.006
19.66,40,4.12,32.8386,41.8781,-84.8175,-87.6298
22.99,26,2.06,33.4383,34.0522,-111.9993,-118.2437
20.2,40,1.79,45.4593,40.7128,-73.7495,-74.006
19.66,40,4.12,44.6139,41.8781,-93.2451,-87.6298
20.2,40,1.79,48.8397,40.7128,21.4062,-74.006
22.99,26,2.06,42.8808,34.0522,-106.7766,-118.2437
22.99,26,2.06,51.423,34.0522,-117.971,-118.2437
20.2,40,1.79,50.5224,40.7128,8.6499,-74.006
20.2,40,1.79,44.1094,40.7128,8.7236,-74.006
19.66,40,4.12,37.7866,41.8781,-85.8365,-87.6298
20.2,40,1.79,42.5473,40.7128,-77.1594,-74.006
20.2,40,1.79,29.0495,40.7128,-81.3089,-74.006
20.2,40,1.79,38.7058,40.7128,-76.8399,-74.006
20.2,40,1.79,38.8372,40.7128,-78.2178,-74.006
19.66,40,4.12,40.0187,41.8781,-104.1593,-87.6298
20.2,40,1.79,28.8586,40.7128,-81.1501,-74.006
20.2,40,1.79,42.6021,40.7128,-72.4459,-74.006
19.66,40,4.12,33.7868,41.8781,-85.5489,-87.6298
22.99,26,2.06,48.9069,34.0522,-127.3239,-118.2437
20.2,40,1.79,51.7123,40.7128,-1.9907,-74.006
19.66,40,4.12,47.8069,41.8781,-87.9091,-87.6298
20.2,40,1.79,49.6592,40.7128,9.3006,-74.006
19.66,40,4.12,30.2909,41.8781,-96.0977,-87.6298
19.66,40,4.12,42.8671,41.8781,-84.4146,-87.6298
22.99,26,2.06,37.3502,34.0522,-121.8261,-118.2437
22.99,26,2.06,44.2938,34.0522,-120.9173,-118.2437
22.99,26,2.06,39.5858,34.0522,-104.4984,-118.2437
20.2,40,1.79,50.947,40.7128,6.5053,-74.006
20.2,40,1.79,49.8354,40.7128,19.8572,-74.006
20.2,40,1.79,37.8382,40.7128,23.8398,-74.006
20.2,40,1.79,40.9257,40.7128,1.5466,-74.006
20.2,40,1.79,47.7004,40.7128,13.9206,-74.006
19.66,40,4.12,35.578,41.8781,-83.7478,-87.6298
20.2,40,1.79,44.585,40.7128,20.7041,-74.006
19.66,40,4.12,29.8691,41.8781,-97.6659,-87.6298
20.2,40,1.79,45.273,40.7128,-74.4737,-74.006
20.2,40,1.79,40.234,40.7128,25.2431,-74.006
19.66,40,4.12,35.7023,41.8781,-89.107,-87.6298
22.99,26,2.06,34.5987,34.0522,-105.052,-118.2437
19.66,40,4.12,31.7216,41.8781,-97.1152,-87.6298
20.2,40,1.79,49.7224,40.7128,-9.0867,-74.006
20.2,40,1.79,45.0113,40.7128,17.5102,-74.006
19.66,40,4.12,31.7324,41.8781,-93.9727,-87.6298
22.99,26,2.06,51.1203,34.0522,-114.0115,-118.2437
19.66,40,4.12,44.8182,41.8781,-98.8377,-87.6298
20.2,40,1.79,51.478,40.7128,-0.3365,-74.006
20.2,40,1.79,46.124,40.7128,-75.3241,-74.006
20.2,40,1.79,13.0365,40.7128,80.3496,-74.006
22.99,26,2.06,42.8362,34.0522,-111.8404,-118.2437
20.2,40,1.79,12.2675,40.7128,-69.4891,-74.006
20.2,40,1.79,42.0164,40.7128,-75.7007,-74.006
19.66,40,4.12,34.7819,41.8781,-101.2618,-87.6298
22.99,26,2.06,43.2598,34.0522,-107.3191,-118.2437
20.2,40,1.79,44.0472,40.7128,9.7805,-74.006
19.66,40,4.12,45.0271,41.8781,-100.9481,-87.6298
20.2,40,1.79,28.2831,40.7128,-81.5907,-74.006
20.2,40,1.79,40.8875,40.7128,-74.2926,-74.006
20.2,40,1.79,28.4338,40.7128,-81.4539,-74.006
22.99,26,2.06,40.2135,34.0522,-111.7139,-118.2437
20.2,40,1.79,43.883,40.7128,24.4328,-74.006
20.2,40,1.79,40.811,40.7128,25.4945,-74.006
19.66,40,4.12,30.304,41.8781,-89.5259,-87.6298
20.2,40,1.79,40.7181,40.7128,-80.4578,-74.006
19.66,40,4.12,44.7317,41.8781,-92.6141,-87.6298
20.2,40,1.79,41.1376,40.7128,10.6205,-74.006
20.2,40,1.79,58.9557,40.7128,12.9736,-74.006
19.66,40,4.12,34.0013,41.8781,-84.3161,-87.6298
20.2,40,1.79,47.0486,40.7128,19.9261,-74.006
20.2,40,1.79,26.3454,40.7128,85.5873,-74.006
22.99,26,2.06,53.2425,34.0522,-113.6726,-118.2437
19.66,40,4.12,41.4568,41.8781,-88.5673,-87.6298
19.66,40,4.12,33.0671,41.8781,-97.2718,-87.6298
19.66,40,4.12,33.8013,41.8781,-84.0893,-87.6298
22.99,26,2.06,35.7531,34.0522,-113.7904,-118.2437
20.2,40,1.79,49.5586,40.7128,10.1234,-74.006
22.99,26,2.06,33.5802,34.0522,-111.8386,-118.2437
22.99,26,2.06,39.9144,34.0522,-119.2092,-118.2437
20.2,40,1.79,41.0065,40.7128,-4.3494,-74.006
19.66,40,4.12,39.519,41.8781,-100.0947,-87.6298
20.2,40,1.79,43.3395,40.7128,25.3604,-74.006
20.2,40,1.79,-30.3878,40.7128,-61.0863,-74.006
20.2,40,1.79,50.3764,40.7128,6.4603,-74.006
22.99,26,2.06,2.3833,34.0522,102.4253,-118.2437
19.66,40,4.12,35.7224,41.8781,-84.1743,-87.6298
20.2,40,1.79,51.9072,40.7128,-8.9895,-74.006
19.66,40,4.12,35.1662,41.8781,-87.8851,-87.6298
19.66,40,4.12,39.8718,41.8781,-82.1578,-87.6298
20.2,40,1.79,44.2832,40.7128,-5.7543,-74.006
20.2,40,1.79,30.0384,40.7128,-81.4918,-74.006
20.2,40,1.79,44.0788,40.7128,-74.7312,-74.006
19.66,40,4.12,33.3482,41.8781,-96.683,-87.6298
20.2,40,1.79,28.1051,40.7128,-81.6329,-74.006
22.99,26,2.06,59.7917,34.0522,-154.9611,-118.2437
20.2,40,1.79,28.3947,40.7128,-81.3265,-74.006
22.99,26,2.06,34.0156,34.0522,-117.9425,-118.2437
20.2,40,1.79,52.3595,40.7128,4.7116,-74.006
22.99,26,2.06,13.2305,34.0522,98.6642,-118.2437
19.66,40,4.12,32.2782,41.8781,-96.4847,-87.6298
19.66,40,4.12,32.1031,41.8781,-96.0526,-87.6298
20.2,40,1.79,42.5327,40.7128,-72.6571,-74.006
20.2,40,1.79,35.2099,40.7128,-81.0695,-74.006
20.2,40,1.79,28.1448,40.7128,-81.691,-74.006
20.2,40,1.79,41.1151,40.7128,22.3728,-74.006
20.2,40,1.79,36.6768,40.7128,-4.4946,-74.006
19.66,40,4.12,41.7449,41.8781,-87.4146,-87.6298
22.99,26,2.06,37.971,34.0522,-111.61,-118.2437
20.2,40,1.79,47.5741,40.7128,21.0598,-74.006
19.66,40,4.12,40.9728,41.8781,-84.6485,-87.6298
22.99,26,2.06,25.9373,34.0522,-100.6522,-118.2437
20.2,40,1.79,45.5315,40.7128,-73.4125,-74.006
19.66,40,4.12,44.1995,41.8781,-96.4334,-87.6298
20.2,40,1.79,46.1168,40.7128,17.0262,-74.006
20.2,40,1.79,38.5554,40.7128,-75.736,-74.006
19.66,40,4.12,37.1592,41.8781,-101.8567,-87.6298
20.2,40,1.79,42.3638,40.7128,-71.0159,-74.006
19.66,40,4.12,40.0475,41.8781,-86.0802,-87.6298
20.2,40,1.79,36.1857,40.7128,0.2894,-74.006
20.2,40,1.79,52.7444,40.7128,-1.8598,-74.006
22.99,26,2.06,40.1912,34.0522,-111.6979,-118.2437
20.2,40,1.79,22.7747,40.7128,88.6102,-74.006
20.2,40,1.79,45.2382,40.7128,1.5577,-74.006
20.2,40,1.79,32.1665,40.7128,-81.372,-74.006
22.99,26,2.06,36.5659,34.0522,-120.9524,-118.2437
19.66,40,4.12,33.6318,41.8781,-84.4293,-87.6298
20.2,40,1.79,48.169,40.7128,16.5573,-74.006
20.2,40,1.79,44.9004,40.7128,19.3519,-74.006
22.99,26,2.06,36.0183,34.0522,-114.7469,-118.2437
20.2,40,1.79,35.6037,40.7128,-80.2124,-74.006
20.2,40,1.79,25.6756,40.7128,-80.9046,-74.006
19.66,40,4.12,32.5144,41.8781,-96.7958,-87.6298
20.2,40,1.79,40.9646,40.7128,-73.411,-74.006
20.2,40,1.79,48.2874,40.7128,15.6635,-74.006
20.2,40,1.79,44.6644,40.7128,10.6922,-74.006
19.66,40,4.12,41.6968,41.8781,-88.2429,-87.6298
20.2,40,1.79,51.8889,40.7128,-1.3039,-74.006
19.66,40,4.12,32.947,41.8781,-97.0545,-87.6298
20.2,40,1.79,49.5339,40.7128,4.402,-74.006
19.66,40,4.12,41.8579,41.8781,-83.1138,-87.6298
22.99,26,2.06,38.3083,34.0522,-109.3007,-118.2437
22.99,26,2.06,2.9176,34.0522,101.6084,-118.2437
20.2,40,1.79,-11.8925,40.7128,-77.1783,-74.006
20.2,40,1.79,41.6215,40.7128,4.5674,-74.006
20.2,40,1.79,39.1099,40.7128,-80.3253,-74.006
20.2,40,1.79,30.7012,40.7128,33.4918,-74.006
19.66,40,4.12,40.5663,41.8781,-94.2181,-87.6298
22.99,26,2.06,41.3667,34.0522,-111.7216,-118.2437
20.2,40,1.79,53.1548,40.7128,0.703,-74.006
22.99,26,2.06,33.5782,34.0522,-111.7129,-118.2437
22.99,26,2.06,14.3324,34.0522,120.4487,-118.2437
20.2,40,1.79,26.3357,40.7128,-80.3594,-74.006
22.99,26,2.06,29.2213,34.0522,-111.0412,-118.2437
22.99,26,2.06,18.3213,34.0522,-99.1435,-118.2437
22.99,26,2.06,34.2673,34.0522,-119.3244,-118.2437
20.2,40,1.79,33.6864,40.7128,-7.2151,-74.006
20.2,40,1.79,35.724,40.7128,-78.2944,-74.006
22.99,26,2.06,33.5519,34.0522,-117.0691,-118.2437
20.2,40,1.79,51.7267,40.7128,7.4984,-74.006
19.66,40,4.12,38.8693,41.8781,-94.729,-87.6298
20.2,40,1.79,27.906,40.7128,-82.458,-74.006
20.2,40,1.79,41.0941,40.7128,-74.6876,-74.006
20.2,40,1.79,35.6421,40.7128,-80.176,-74.006
19.66,40,4.12,40.6104,41.8781,-91.903,-87.6298
22.99,26,2.06,35.97,34.0522,-107.7104,-118.2437
20.2,40,1.79,39.7482,40.7128,-75.0434,-74.006
20.2,40,1.79,51.9806,40.7128,20.5892,-74.006
20.2,40,1.79,50.9502,40.7128,4.1586,-74.006
20.2,40,1.79,40.7462,40.7128,29.1058,-74.006
20.2,40,1.79,48.7343,40.7128,13.9099,-74.006
20.2,40,1.79,34.7012,40.7128,31.8556,-74.006
19.66,40,4.12,28.6442,41.8781,-82.4725,-87.6298
20.2,40,1.79,56.049,40.7128,8.4879,-74.006
20.2,40,1.79,47.9724,40.7128,3.4715,-74.006
20.2,40,1.79,42.813,40.7128,5.0855,-74.006
20.2,40,1.79,39.041,40.7128,-9.0752,-74.006
19.66,40,4.12,39.7612,41.8781,-98.1322,-87.6298
20.2,40,1.79,44.0394,40.7128,4.0955,-74.006
20.2,40,1.79,41.2838,40.7128,22.5566,-74.006
19.66,40,4.12,33.2837,41.8781,-84.1747,-87.6298
20.2,40,1.79,27.4755,40.7128,-79.6582,-74.006
20.2,40,1.79,28.9812,40.7128,-81.2623,-74.006
19.66,40,4.12,31.9419,41.8781,-97.6075,-87.6298
19.66,40,4.12,34.6371,41.8781,-91.9023,-87.6298
20.2,40,1.79,43.3424,40.7128,1.3605,-74.006
19.66,40,4.12,30.6987,41.8781,-97.5115,-87.6298
19.66,40,4.12,40.7187,41.8781,-89.6039,-87.6298
19.66,40,4.12,28.7083,41.8781,-87.1539,-87.6298
19.66,40,4.12,39.7396,41.8781,-85.9926,-87.6298
19.66,40,4.12,41.7757,41.8781,-84.0362,-87.6298
20.2,40,1.79,27.09,40.7128,-79.9006,-74.006
20.2,40,1.79,41.034,40.7128,19.6892,-74.006
20.2,40,1.79,24.8338,40.7128,-75.4009,-74.006
19.66,40,4.12,35.015,41.8781,-85.0382,-87.6298
20.2,40,1.79,51.9285,40.7128,4.1304,-74.006
20.2,40,1.79,46.5361,40.7128,-5.8869,-74.006
20.2,40,1.79,41.8591,40.7128,-76.8462,-74.006
19.66,40,4.12,30.2061,41.8781,-96.1665,-87.6298
19.66,40,4.12,42.5134,41.8781,-80.6172,-87.6298
20.2,40,1.79,37.4875,40.7128,30.0969,-74.006
22.99,26,2.06,35.4211,34.0522,-114.8334,-118.2437
19.66,40,4.12,34.7731,41.8781,-83.4766,-87.6298
20.2,40,1.79,44.0636,40.7128,0.3366,-74.006
20.2,40,1.79,37.4413,40.7128,-79.7415,-74.006
19.66,40,4.12,38.5958,41.8781,-97.6553,-87.6298
20.2,40,1.79,47.6004,40.7128,7.5301,-74.006
20.2,40,1.79,48.4173,40.7128,5.5651,-74.006
20.2,40,1.79,37.4316,40.7128,-77.1838,-74.006
20.2,40,1.79,18.4341,40.7128,-66.1526,-74.006
20.2,40,1.79,52.3503,40.7128,12.0934,-74.006
19.66,40,4.12,38.9021,41.8781,-94.0549,-87.6298
20.2,40,1.79,47.7155,40.7128,2.2646,-74.006
20.2,40,1.79,40.8457,40.7128,-75.9812,-74.006
19.66,40,4.12,41.6556,41.8781,-88.8805,-87.6298
19.66,40,4.12,38.118,41.8781,-85.5638,-87.6298
22.99,26,2.06,34.2463,34.0522,-118.8106,-118.2437
20.2,40,1.79,50.6626,40.7128,17.3245,-74.006
20.2,40,1.79,51.7414,40.7128,19.4871,-74.006
20.2,40,1.79,56.2019,40.7128,17.9368,-74.006
19.66,40,4.12,40.86,41.8781,-89.6962,-87.6298
19.66,40,4.12,35.6863,41.8781,-83.446,-87.6298
19.66,40,4.12,33.8193,41.8781,-83.8703,-87.6298
20.2,40,1.79,36.7693,40.7128,-4.1818,-74.006
20.2,40,1.79,26.7311,40.7128,-82.2725,-74.006
20.2,40,1.79,46.8216,40.7128,10.6746,-74.006
19.66,40,4.12,44.1803,41.8781,-100.4013,-87.6298
20.2,40,1.79,45.559,40.7128,17.0823,-74.006
20.2,40,1.79,39.6939,40.7128,-80.5706,-74.006
22.99,26,2.06,35.7534,34.0522,-106.1538,-118.2437
22.99,26,2.06,34.0917,34.0522,-117.7899,-118.2437
20.2,40,1.79,35.6487,40.7128,-80.532,-74.006
20.2,40,1.79,40.2808,40.7128,-7.9164,-74.006
19.66,40,4.12,30.3911,41.8781,-97.5572,-87.6298
20.2,40,1.79,37.2875,40.7128,27.5716,-74.006
20.2,40,1.79,50.3065,40.7128,22.0053,-74.006
19.66,40,4.12,36.7005,41.8781,-86.9991,-87.6298
20.2,40,1.79,46.1942,40.7128,18.2614,-74.006
20.2,40,1.79,23.4387,40.7128,-74.1153,-74.006
22.99,26,2.06,33.0914,34.0522,-116.508,-118.2437
20.2,40,1.79,42.2193,40.7128,26.9857,-74.006
20.2,40,1.79,51.3262,40.7128,-0.4115,-74.006
22.99,26,2.06,35.5415,34.0522,-115.9012,-118.2437
22.99,26,2.06,34.1968,34.0522,-118.4899,-118.2437
20.2,40,1.79,53.8377,40.7128,23.246,-74.006
22.99,26,2.06,34.641,34.0522,136.9877,-118.2437
19.66,40,4.12,34.1625,41.8781,-83.7633,-87.6298
20.2,40,1.79,36.945,40.7128,30.6731,-74.006
19.66,40,4.12,34.4137,41.8781,-84.8111,-87.6298
20.2,40,1.79,51.1572,40.7128,0.8837,-74.006
22.99,26,2.06,33.8104,34.0522,-112.3322,-118.2437
20.2,40,1.79,37.182,40.7128,-76.3012,-74.006
